ps_control
0.14143176768272467
0.03530283028656314
0.02218009369669251
0.028972424499658964
0.06373057265796374
0.014040296592447925
0.2611135926128101
0.036565158782347534
0.03984428076240399
0.020814458624345524
0.051791374589946274
0.01832253693633815
0.008287440815135284
0.02356336629163746
0.31782533501412225
0.03765473628690422
0.07579857040558181
0.06028498153095229
0.020720223199635922
0.08690845209404363
0.037484715795728624
0.21297242004647451
0.010958631154385518
0.02436904156665057
0.015912592847394172
0.012372230325737824
0.09975173712948532
0.10267546259460997
0.038358659601651926
0.019892881994392732
0.1520806590115681
0.014869763922768708
0.04193748324702015
0.005827512292440755
0.03666234468721655
0.3274391090712333
0.013603901247767645
0.044294247951397935
0.16677757467052304
0.032924961113432155
0.06587850364764035
0.02454621739909844
0.027190835801563597
0.022141897253907368
0.032737332388299074
0.005896371902188075
0.05338993418649364
0.01930450446065417
0.07353688743448218
0.027251843016433096
0.02502588962406031
0.1884290094742664
0.11595082096793582
0.15027838256408999
0.051075788660347954
0.04761999391901454
0.041834856227506344
0.16807721857699176
0.02430990121522962
0.032461539625196274
0.14162285221606521
0.0445021037131696
0.004579592669319886
0.08033633073745981
0.03901775228130213
0.026162139011425545
0.09970903528802234
0.049249677617542606
0.07859831669888465
0.0017113576793933286
0.07378666742948886
0.04071404038192892
0.019063194773021454
0.18776778410482198
0.023227589776400277
0.0028226895272311305
0.16930263725594588
0.023815135189973014
0.03562296291440476
0.28893664638615163
0.06743960204092406
0.08282396229139245
0.04714488489846013
0.012323469576243964
0.23659081550753316
0.07764210016863475
0.05009646431828282
0.044568776793045016
0.021391235857591468
0.1382136192845565
0.0047817767412871815
0.06028961906829841
0.012366239748320282
0.027650209581844477
0.013937595646349733
0.0783498578343534
0.09663305841985614
0.03569109216956739
0.02772300949700227
0.0775469099452698
0.1316130929822561
0.00979431342029548
0.006989560320896768
0.02557140779769773
0.07672094621319732
0.07467484828161963
0.03207793191175304
0.030769542002819412
0.059753382627619346
0.02962875654865975
0.02658075973834132
0.0196889358706118
0.053060473240330155
0.07700769099748736
0.013197679996766479
0.229502081557694
0.03404419699170103
0.0019861964905384783
0.07696272156800157
0.19901215185686283
0.047706873051420864
0.042782204304217274
0.17302185100312648
0.0029237058959310346
0.07505157782096725
0.11478178647242564
0.050054577637436225
0.27123940582401046
0.3867507594424157
0.32153462421927237
0.014676147057433012
0.003533788456784913
0.15729736912325787
0.04848792410176646
0.04101923744917308
0.022558666974390663
0.010647334085167949
0.02553413164577614
0.04158574243277055
0.18480276040384416
0.03164025071765193
0.0006216790798734246
0.02489006039092901
0.013742396082418428
0.05988900273976801
0.07184696202245149
0.09762817771425039
0.04021227963868184
0.03402235027170794
0.06505545488694843
0.009957935508388017
0.14200413858861882
0.10543545716400642
0.0128305110379172
0.004427599355473494
0.033580895720976625
0.09583367020660791
0.12252336972142318
0.22965451358618302
0.015163724333565358
0.008485959454489024
0.07232538276072982
0.21186614172451235
0.12977869332440925
0.06773442090009703
0.017147506758245265
0.0942538399393369
0.128189070711002
0.034215518682291085
0.0788571087254388
0.1451089504319509
0.031986651378300424
0.020421492687906755
0.37301214494846785
0.031757605334625495
0.10823492909717732
0.021848273239312925
0.13876498842388987
0.052001639017955285
0.013978178687217388
0.08277547673300499
0.12486577672771933
0.05798029180220338
0.0222082648302242
0.022517474399567274
0.05235286721127191
0.15857773476129858
0.048476516074685096
0.03929985227239056
0.01854997320603224
0.05197893297046873
0.08321382376369067
0.06366970997368852
0.02318315301931227
0.002081066585787983
0.038784876986687616
0.01968175106952965
0.09401559789098982
0.026024232226680225
0.030632873300015885
0.03357111488465399
0.1467684637974139
0.0475542188108399
0.0148004671080465
0.001065306946409731
0.05035232600675719
0.037108933770387945
0.04348869546340893
0.138445428119704
0.024807895928455583
0.008884427868443899
0.028586091100098212
0.054023173291299534
0.04466555817077589
0.010649195997937797
